txn_id,customer_id,date,txn_type,amount_inr,country,country_risk,customer_segment,industry,velocity_24h,is_round_number,shell_company_flag,pep_flag,sanctions_flag,multi_account_flag,risk_score,sar_label,country_risk_enc,segment_enc,txn_type_enc,industry_enc,amount_log,structuring_flag,high_value_flag,combined_alert_score,ml_risk_score,ml_alert,risk_tier
TXN000912,CUST1257,2024-06-02,NEFT,3417.09,UK,Low,SME,Real Estate,4,0,0,0,0,0,0,0,1,3,3,5,8.136837194516707,0,0,0,0.1,0,Low
TXN000913,CUST1325,2024-10-01,Crypto Exchange,9730.44,USA,Low,Retail,Retail Trade,3,0,0,0,0,0,20,0,1,2,2,6,9.183117160118742,1,0,0,0.6,0,Low
TXN000914,CUST1152,2024-11-15,Cash Deposit,200000.0,Australia,Low,HNI,Retail Trade,1,1,0,0,0,0,20,0,1,1,0,6,12.206077645517674,0,1,0,1.4,0,Low
TXN000915,CUST1296,2024-05-19,Cash Withdrawal,7015.73,India,Low,Retail,Finance,5,0,0,0,0,0,35,0,1,2,1,0,8.85605257652995,1,0,0,12.9,0,Low
TXN000916,CUST1243,2024-02-09,Cash Withdrawal,45429.18,Australia,Low,HNI,Real Estate,3,0,0,0,0,0,15,0,1,1,1,5,10.723931920885155,0,0,0,0.2,0,Low
TXN000917,CUST1153,2024-06-09,NEFT,2822.1,USA,Low,HNI,Healthcare,4,0,0,0,0,0,0,0,1,1,3,1,7.945590850934636,0,0,0,0.1,0,Low
TXN000918,CUST1319,2024-10-07,Crypto Exchange,7688.78,USA,Low,HNI,Healthcare,1,0,0,0,0,0,20,0,1,1,2,1,8.947647453507882,1,0,0,0.6,0,Low
TXN000919,CUST1264,2024-04-19,SWIFT,115404.77,Australia,Low,Corporate,Finance,4,0,0,0,0,0,15,0,1,0,5,0,11.656209631806178,0,1,0,2.9,0,Low
TXN000920,CUST1326,2024-11-16,RTGS,3163.86,India,Low,HNI,Finance,5,0,0,0,0,0,15,0,1,1,4,0,8.059864099792666,0,0,0,1.1,0,Low
TXN000921,CUST1236,2024-12-16,Cash Deposit,122844.28,Japan,Low,Corporate,Real Estate,3,0,0,0,0,0,15,0,1,0,0,5,11.718680956372806,0,1,0,3.9,0,Low
TXN000922,CUST1210,2024-02-02,Crypto Exchange,23426.61,Australia,Low,SME,Retail Trade,2,0,0,0,0,0,15,0,1,3,2,6,10.061670520323633,0,0,0,0.2,0,Low
TXN000923,CUST1136,2024-05-11,Cash Deposit,3485.27,Australia,Low,SME,Healthcare,5,0,0,0,0,0,15,0,1,3,0,1,8.156587675748478,0,0,0,4.2,0,Low
TXN000924,CUST1122,2024-01-15,Cash Deposit,20923.15,USA,Low,Retail,Real Estate,3,0,0,0,0,0,15,0,1,2,0,5,9.948659273266182,0,0,0,0.2,0,Low
TXN000925,CUST1286,2024-01-19,RTGS,34850.81,USA,Low,HNI,Hospitality,2,0,0,0,0,0,15,0,1,1,4,2,10.458860351712307,0,0,0,0.1,0,Low
TXN000926,CUST1014,2024-05-22,Crypto Exchange,20593.17,Australia,Low,SME,Retail Trade,5,0,0,0,0,0,30,0,1,3,2,6,9.932763305014129,0,0,0,0.2,0,Low
TXN000927,CUST1436,2024-01-11,SWIFT,9429.88,North Korea,High,Retail,Healthcare,7,0,0,0,0,0,70,1,0,2,5,1,9.1517446904676,1,0,0,98.6,1,High
TXN000928,CUST1482,2024-10-19,Wire Transfer,469820.95,Yemen,High,Corporate,Real Estate,13,0,0,1,0,0,85,1,0,0,6,5,13.060109072124876,0,1,1,100.0,1,High
TXN000929,CUST1426,2024-04-30,RTGS,768.67,Germany,Low,HNI,Retail Trade,2,0,0,0,0,0,0,0,1,1,4,6,6.645961851556176,0,0,0,0.1,0,Low
TXN000930,CUST1089,2024-07-28,SWIFT,7741.56,North Korea,High,Corporate,Import/Export,8,0,1,0,0,0,90,1,0,0,5,4,8.954487661252267,1,0,1,100.0,1,High
TXN000931,CUST1479,2024-07-07,SWIFT,2722.47,Japan,Low,Corporate,Import/Export,3,0,0,0,0,0,0,0,1,0,5,4,7.909662081525315,0,0,0,0.1,0,Low
TXN000932,CUST1495,2024-12-05,RTGS,74602.55,Australia,Low,Retail,Retail Trade,12,0,1,0,0,0,50,1,1,2,4,6,11.219943372190988,0,0,1,99.2,1,High
TXN000933,CUST1350,2024-05-01,Crypto Exchange,5589.93,Japan,Low,Retail,Finance,4,0,0,0,0,0,20,0,1,2,2,0,8.628900920826643,1,0,0,1.6,0,Low
TXN000934,CUST1465,2024-02-16,Cash Withdrawal,7247.05,Japan,Low,HNI,Import/Export,2,0,0,0,0,0,20,0,1,1,1,4,8.888487746153768,1,0,0,2.1,0,Low
TXN000935,CUST1440,2024-06-11,RTGS,20558.06,Japan,Low,Corporate,Hospitality,4,0,0,0,0,0,15,0,1,0,4,2,9.93105699867956,0,0,0,0.1,0,Low
TXN000936,CUST1140,2024-09-08,Crypto Exchange,10578.21,Germany,Low,Retail,Retail Trade,4,0,0,0,0,0,15,0,1,2,2,6,9.266646033437262,0,0,0,0.1,0,Low
TXN000937,CUST1170,2024-03-23,Wire Transfer,1093.33,Australia,Low,HNI,Retail Trade,3,0,0,0,0,0,0,0,1,1,6,6,6.997897582834327,0,0,0,0.3,0,Low
TXN000938,CUST1180,2024-10-07,RTGS,14332.67,Australia,Low,HNI,Finance,3,0,0,0,0,0,15,0,1,1,4,0,9.570366594103835,0,0,0,0.2,0,Low
TXN000939,CUST1014,2024-04-04,RTGS,20249.36,Australia,Low,Retail,Healthcare,4,0,0,0,0,0,15,0,1,2,4,1,9.915927850154441,0,0,0,0.2,0,Low
TXN000940,CUST1069,2024-11-17,Cash Deposit,18763.82,UK,Low,Retail,Hospitality,3,0,0,0,0,0,15,0,1,2,0,2,9.839739119196976,0,0,0,0.2,0,Low
TXN000941,CUST1056,2024-12-31,NEFT,40993.59,Japan,Low,Corporate,Real Estate,2,0,0,0,0,0,15,0,1,0,3,5,10.621195385760604,0,0,0,0.1,0,Low
TXN000942,CUST1351,2024-08-19,Cash Withdrawal,28307.53,Germany,Low,HNI,Retail Trade,2,0,0,0,0,0,15,0,1,1,1,6,10.25091845164299,0,0,0,0.2,0,Low
TXN000943,CUST1351,2024-04-11,Cash Withdrawal,16135.39,India,Low,SME,Retail Trade,4,0,0,0,0,0,15,0,1,3,1,6,9.688832248900718,0,0,0,0.2,0,Low
TXN000944,CUST1201,2024-04-24,NEFT,7293.59,India,Low,HNI,Retail Trade,1,0,0,0,0,0,20,0,1,1,3,6,8.894888256498762,1,0,0,0.6,0,Low
TXN000945,CUST1331,2024-04-11,SWIFT,670.86,UK,Low,Corporate,IT Services,2,0,0,0,0,0,0,0,1,0,5,3,6.510049985485413,0,0,0,0.1,0,Low
TXN000946,CUST1316,2024-03-17,Cash Withdrawal,6523.19,India,Low,HNI,Finance,5,0,0,0,0,0,35,1,1,1,1,0,8.783272086554108,1,0,0,33.2,0,Low
TXN000947,CUST1060,2024-04-07,Cash Deposit,15435.53,Japan,Low,Corporate,Healthcare,3,0,0,0,0,0,15,0,1,0,0,1,9.644492057388097,0,0,0,0.2,0,Low
TXN000948,CUST1253,2024-04-15,SWIFT,11064.88,Singapore,Low,HNI,Real Estate,2,0,0,0,0,0,15,0,1,1,5,5,9.31162177937251,0,0,0,0.1,0,Low
TXN000949,CUST1144,2024-07-28,Cash Deposit,12177.78,Japan,Low,Corporate,Hospitality,2,0,0,0,0,0,15,0,1,0,0,2,9.407450372043506,0,0,0,0.2,0,Low
TXN000950,CUST1499,2024-08-18,NEFT,216336.98,Germany,Low,SME,Real Estate,7,0,1,1,0,0,70,1,1,3,3,5,12.28459718598621,0,1,2,99.9,1,High
TXN000951,CUST1365,2024-11-01,SWIFT,1193.78,UK,Low,HNI,Healthcare,1,0,0,0,0,0,0,0,1,1,5,1,7.0857173469986385,0,0,0,0.1,0,Low
TXN000952,CUST1030,2024-08-29,Cash Deposit,498532.75,Japan,Low,Retail,Import/Export,6,0,1,0,0,0,50,1,1,2,0,4,13.119426569201606,0,1,1,100.0,1,High
TXN000953,CUST1067,2024-05-13,Cash Deposit,1601.05,USA,Low,Retail,Finance,5,0,0,0,0,0,15,0,1,2,0,0,7.3790393381275186,0,0,0,2.0,0,Low
TXN000954,CUST1173,2024-06-11,Wire Transfer,39329.47,Australia,Low,HNI,Real Estate,5,0,0,0,0,0,30,0,1,1,6,5,10.57975481551972,0,0,0,0.3,0,Low
TXN000955,CUST1133,2024-03-06,Wire Transfer,7636.29,Germany,Low,Retail,Import/Export,3,0,0,0,0,0,20,0,1,2,6,4,8.940798107193485,1,0,0,1.7,0,Low
TXN000956,CUST1474,2024-11-09,Cash Withdrawal,22522.07,Japan,Low,HNI,Import/Export,3,0,0,0,0,0,15,0,1,1,1,4,10.02229539623066,0,0,0,0.3,0,Low
TXN000957,CUST1223,2024-09-08,RTGS,8454.7,Japan,Low,Corporate,Import/Export,2,0,0,0,0,0,20,0,1,0,4,4,9.042596049153456,1,0,0,0.6,0,Low
TXN000958,CUST1472,2024-03-17,Cash Deposit,8472.95,India,Low,HNI,IT Services,2,0,0,0,0,0,20,0,1,1,0,3,9.044752030767869,1,0,0,2.5,0,Low
TXN000959,CUST1240,2024-08-27,RTGS,33104.54,Germany,Low,SME,Real Estate,1,0,0,0,0,0,15,0,1,3,4,5,10.407455918961299,0,0,0,0.1,0,Low
TXN000960,CUST1474,2024-07-01,SWIFT,3736.61,Australia,Low,HNI,IT Services,5,0,0,0,0,0,15,0,1,1,5,3,8.226201648703972,0,0,0,0.5,0,Low
TXN000961,CUST1252,2024-03-16,RTGS,9359.82,India,Low,Retail,Retail Trade,3,0,0,0,0,0,20,0,1,2,4,6,9.14428817247199,1,0,0,0.5,0,Low
TXN000962,CUST1444,2024-03-27,Crypto Exchange,420157.29,Australia,Low,SME,Real Estate,11,0,0,0,0,0,30,1,1,3,2,5,12.948386800210145,0,1,0,97.6,1,High
TXN000963,CUST1039,2024-12-12,SWIFT,4050.47,India,Low,Corporate,Retail Trade,3,0,0,0,0,0,20,0,1,0,5,6,8.306835057208426,0,0,0,0.1,0,Low
TXN000964,CUST1348,2024-10-29,Cash Withdrawal,97731.46,Iran,High,Retail,Hospitality,7,0,0,0,0,0,65,1,0,2,1,2,11.489989024406654,0,0,0,94.7,1,High
TXN000965,CUST1336,2024-12-01,Wire Transfer,4222.81,Singapore,Low,Retail,Import/Export,4,0,0,0,0,0,20,0,1,2,6,4,8.348492843313814,0,0,0,0.1,0,Low
TXN000966,CUST1374,2024-01-25,Crypto Exchange,5096.16,Japan,Low,Corporate,Real Estate,3,0,0,0,0,0,20,0,1,0,2,5,8.536438800861676,1,0,0,0.8,0,Low
TXN000967,CUST1028,2024-07-14,NEFT,11307.26,India,Low,Retail,Finance,4,0,0,0,0,0,15,0,1,2,3,0,9.333288711120787,0,0,0,0.1,0,Low
TXN000968,CUST1122,2024-04-16,Wire Transfer,3951.6,USA,Low,HNI,IT Services,4,0,0,0,0,0,0,0,1,1,6,3,8.282128869206334,0,0,0,0.3,0,Low
TXN000969,CUST1145,2024-09-08,Cash Withdrawal,53296.94,Japan,Low,Corporate,IT Services,4,0,0,0,0,0,15,0,1,0,1,3,10.883652960251316,0,0,0,0.2,0,Low
TXN000970,CUST1471,2024-03-08,NEFT,2117.71,UK,Low,SME,Healthcare,1,0,0,0,0,0,0,0,1,3,3,1,7.658562691894502,0,0,0,0.1,0,Low
TXN000971,CUST1262,2024-07-17,SWIFT,6122.3,Germany,Low,Corporate,Hospitality,3,0,0,0,0,0,20,0,1,0,5,2,8.719856445868107,1,0,0,1.4,0,Low
TXN000972,CUST1216,2024-07-07,SWIFT,4189.78,Singapore,Low,Retail,Retail Trade,2,0,0,0,0,0,20,0,1,2,5,6,8.340642153108922,0,0,0,0.1,0,Low
TXN000973,CUST1218,2024-06-23,NEFT,71002.25,Germany,Low,Retail,IT Services,2,0,0,0,0,0,15,0,1,2,3,3,11.170480929623713,0,0,0,0.3,0,Low
TXN000974,CUST1365,2024-11-18,NEFT,10881.64,Australia,Low,Corporate,Hospitality,5,0,0,0,0,0,30,0,1,0,3,2,9.294924138034721,0,0,0,0.2,0,Low
TXN000975,CUST1239,2024-09-01,Crypto Exchange,9912.04,UK,Low,HNI,IT Services,12,0,0,0,1,1,75,1,1,1,2,3,9.201606341130173,1,0,2,100.0,1,High
TXN000976,CUST1055,2024-08-25,Wire Transfer,305815.19,North Korea,High,HNI,Hospitality,7,0,0,1,0,0,85,1,0,1,6,2,12.630739514175728,0,1,1,100.0,1,High
TXN000977,CUST1431,2024-08-01,Wire Transfer,38092.28,Australia,Low,HNI,IT Services,3,0,0,0,0,0,15,0,1,1,6,3,10.547793167605617,0,0,0,0.2,0,Low
TXN000978,CUST1370,2024-08-18,RTGS,872.76,Singapore,Low,HNI,Retail Trade,3,0,0,0,0,0,0,0,1,1,4,6,6.772805738403844,0,0,0,0.1,0,Low
TXN000979,CUST1470,2024-02-10,Cash Deposit,12095.34,Australia,Low,Corporate,Real Estate,5,0,0,0,0,0,30,0,1,0,0,5,9.400658206489886,0,0,0,1.1,0,Low
TXN000980,CUST1344,2024-01-10,NEFT,30774.64,India,Low,Retail,Hospitality,4,0,0,0,0,0,15,0,1,2,3,2,10.33447874693715,0,0,0,0.1,0,Low
TXN000981,CUST1087,2024-07-26,RTGS,484611.71,Germany,Low,HNI,Hospitality,14,0,0,0,0,0,30,1,1,1,4,2,13.091105314837375,0,1,0,97.2,1,High
TXN000982,CUST1202,2024-03-10,Cash Deposit,9167.56,India,Low,SME,IT Services,2,0,0,0,0,0,20,0,1,3,0,3,9.123535519113522,1,0,0,5.0,0,Low
TXN000983,CUST1008,2024-04-17,Wire Transfer,115319.39,Somalia,High,Corporate,Retail Trade,11,0,1,0,1,0,100,1,0,0,6,6,11.655469533640481,0,1,2,100.0,1,High
TXN000984,CUST1462,2024-08-15,RTGS,262170.14,Singapore,Low,Corporate,Healthcare,12,0,1,0,0,1,65,1,1,0,4,1,12.476752775603853,0,1,2,100.0,1,High
TXN000985,CUST1322,2024-09-10,Crypto Exchange,318127.8,UK,Low,HNI,Hospitality,6,0,0,0,0,0,30,1,1,1,2,2,12.67021161120576,0,1,0,84.9,1,High
TXN000986,CUST1418,2024-02-01,RTGS,40063.48,Singapore,Low,HNI,Real Estate,1,0,0,0,0,0,15,0,1,1,4,5,10.598245435218672,0,0,0,0.1,0,Low
TXN000987,CUST1161,2024-08-01,RTGS,3729.64,Germany,Low,Retail,Import/Export,1,0,0,0,0,0,0,0,1,2,4,4,8.22433507968883,0,0,0,0.1,0,Low
TXN000988,CUST1480,2024-08-11,RTGS,67105.49,India,Low,SME,Hospitality,2,0,0,0,0,0,15,0,1,3,4,2,11.114036039594044,0,0,0,0.3,0,Low
TXN000989,CUST1098,2024-04-28,SWIFT,200000.0,Singapore,Low,HNI,Import/Export,2,1,0,0,0,0,20,0,1,1,5,4,12.206077645517674,0,1,0,0.6,0,Low
TXN000990,CUST1350,2024-12-02,Crypto Exchange,4701.99,Germany,Low,SME,Finance,2,0,0,0,0,0,20,0,1,3,2,0,8.455953755640428,1,0,0,1.6,0,Low
TXN000991,CUST1370,2024-12-10,Crypto Exchange,4153.66,Australia,Low,HNI,Hospitality,3,0,0,0,0,0,20,0,1,1,2,2,8.331985874819823,0,0,0,0.1,0,Low
TXN000992,CUST1409,2024-05-24,Cash Deposit,71687.86,Australia,Low,Corporate,Finance,1,0,0,0,0,0,15,0,1,0,0,0,11.18009064492107,0,0,0,1.0,0,Low
TXN000993,CUST1066,2024-11-06,Cash Deposit,86626.25,Germany,Low,Corporate,Real Estate,1,0,0,0,0,0,15,0,1,0,0,5,11.369369710180859,0,0,0,0.2,0,Low
TXN000994,CUST1482,2024-04-17,Cash Deposit,3698.6,Singapore,Low,HNI,Import/Export,1,0,0,0,0,0,0,0,1,1,0,4,8.215979984680105,0,0,0,0.1,0,Low
TXN000995,CUST1183,2024-03-22,RTGS,4314.43,USA,Low,SME,Import/Export,5,0,0,0,0,0,35,0,1,3,4,4,8.369952250927994,0,0,0,0.3,0,Low
TXN000996,CUST1032,2024-11-12,Wire Transfer,7590.34,North Korea,High,SME,Hospitality,16,0,0,0,0,0,70,1,0,3,6,2,8.934763402896488,1,0,0,98.8,1,High
TXN000997,CUST1447,2024-08-12,Wire Transfer,5309.87,Japan,Low,Retail,Healthcare,4,0,0,0,0,0,20,0,1,2,6,1,8.577510942623292,1,0,0,0.8,0,Low
TXN000998,CUST1386,2024-11-08,Crypto Exchange,1078.5,Singapore,Low,Retail,IT Services,1,0,0,0,0,0,0,0,1,2,2,3,6.984253249954862,0,0,0,0.1,0,Low
TXN000999,CUST1021,2024-03-01,RTGS,2042.69,Japan,Low,Retail,Real Estate,2,0,0,0,0,0,0,0,1,2,4,5,7.62251227641645,0,0,0,0.1,0,Low
TXN001000,CUST1080,2024-09-16,SWIFT,1796.85,Germany,Low,SME,Healthcare,1,0,0,0,0,0,0,0,1,3,5,1,7.4943467855225,0,0,0,0.1,0,Low
TXN001001,CUST1186,2024-03-03,Cash Deposit,247598.81,Iran,High,SME,Retail Trade,12,0,0,0,0,1,80,1,0,3,0,6,12.419569052425564,0,1,1,100.0,1,High
TXN001002,CUST1366,2024-12-06,RTGS,2561.39,USA,Low,HNI,Import/Export,2,0,0,0,0,0,0,0,1,1,4,4,7.848695695696013,0,0,0,0.1,0,Low
TXN001003,CUST1271,2024-03-11,Cash Deposit,7692.28,Japan,Low,HNI,Retail Trade,4,0,0,0,0,0,20,0,1,1,0,6,8.948102499520886,1,0,0,2.5,0,Low
TXN001004,CUST1209,2024-12-15,NEFT,11514.04,UK,Low,HNI,Retail Trade,1,0,0,0,0,0,15,0,1,1,3,6,9.35140928597867,0,0,0,0.1,0,Low
TXN001005,CUST1394,2024-09-21,Crypto Exchange,82929.88,India,Low,Retail,Healthcare,1,0,0,0,0,0,15,0,1,2,2,1,11.325762768747927,0,0,0,0.8,0,Low
TXN001006,CUST1205,2024-07-20,Wire Transfer,1812.51,Japan,Low,Corporate,Hospitality,1,0,0,0,0,0,0,0,1,0,6,2,7.503019472906817,0,0,0,0.2,0,Low
TXN001007,CUST1328,2024-11-19,Wire Transfer,35471.46,Australia,Low,Corporate,Finance,5,0,0,0,0,0,30,0,1,0,6,0,10.47651189974675,0,0,0,0.4,0,Low
TXN001008,CUST1214,2024-10-10,RTGS,5878.26,Japan,Low,HNI,Healthcare,3,0,0,0,0,0,20,0,1,1,4,1,8.679186182632717,1,0,0,0.6,0,Low
TXN001009,CUST1160,2024-05-23,Crypto Exchange,7523.63,Singapore,Low,SME,IT Services,5,0,0,0,0,0,35,0,1,3,2,3,8.925936918973004,1,0,0,3.9,0,Low
TXN001010,CUST1358,2024-04-15,RTGS,22297.49,Singapore,Low,HNI,Hospitality,5,0,0,0,0,0,30,0,1,1,4,2,10.012274242151097,0,0,0,0.2,0,Low
TXN001011,CUST1333,2024-11-28,Cash Withdrawal,1504.05,Germany,Low,HNI,Healthcare,2,0,0,0,0,0,0,0,1,1,1,1,7.31658139922248,0,0,0,0.2,0,Low
TXN001012,CUST1043,2024-07-18,Cash Withdrawal,14380.3,Australia,Low,Retail,Finance,2,0,0,0,0,0,15,0,1,2,1,0,9.573684030526872,0,0,0,0.3,0,Low
TXN001013,CUST1276,2024-09-18,Wire Transfer,10401.22,Singapore,Low,SME,Real Estate,3,0,0,0,0,0,15,0,1,3,6,5,9.249774523888252,0,0,0,0.3,0,Low
TXN001014,CUST1387,2024-10-03,Wire Transfer,16961.09,Singapore,Low,Corporate,IT Services,3,0,0,0,0,0,15,0,1,0,6,3,9.738736132885638,0,0,0,0.2,0,Low
TXN001015,CUST1396,2024-09-15,SWIFT,12503.36,India,Low,SME,Healthcare,1,0,0,0,0,0,15,0,1,3,5,1,9.433832662473813,0,0,0,0.2,0,Low
TXN001016,CUST1132,2024-11-29,Wire Transfer,200000.0,India,Low,SME,IT Services,4,1,0,0,0,0,20,0,1,3,6,3,12.206077645517674,0,1,0,0.0,0,Low
TXN001017,CUST1377,2024-04-30,Cash Withdrawal,3113.15,Japan,Low,Retail,Hospitality,5,0,0,0,0,0,15,0,1,2,1,2,8.043711520790668,0,0,0,0.5,0,Low
TXN001018,CUST1457,2024-05-25,Cash Withdrawal,3653.73,Australia,Low,Corporate,Import/Export,5,0,0,0,0,0,15,0,1,0,1,4,8.203777498046223,0,0,0,0.4,0,Low
TXN001019,CUST1365,2024-05-06,RTGS,3182.08,India,Low,HNI,Finance,3,0,0,0,0,0,0,0,1,1,4,0,8.065604560488087,0,0,0,0.2,0,Low
TXN001020,CUST1098,2024-03-16,Wire Transfer,3522.0,Australia,Low,SME,Hospitality,4,0,0,0,0,0,0,0,1,3,6,2,8.167068178341237,0,0,0,0.1,0,Low
TXN001021,CUST1041,2024-03-07,SWIFT,3114.8,Germany,Low,Retail,IT Services,2,0,0,0,0,0,0,0,1,2,5,3,8.044241220078328,0,0,0,0.1,0,Low
TXN001022,CUST1189,2024-09-22,NEFT,48219.79,Japan,Low,HNI,Finance,4,0,0,0,0,0,15,0,1,1,3,0,10.783545534844425,0,0,0,0.2,0,Low
TXN001023,CUST1299,2024-08-13,SWIFT,68237.97,Australia,Low,HNI,Healthcare,4,0,0,0,0,0,15,0,1,1,5,1,11.130771088265012,0,0,0,0.2,0,Low
TXN001024,CUST1213,2024-03-06,NEFT,3442.25,Germany,Low,Corporate,Real Estate,4,0,0,0,0,0,0,0,1,0,3,5,8.144171071797441,0,0,0,0.1,0,Low
TXN001025,CUST1360,2024-08-21,Cash Deposit,385923.34,UK,Low,Retail,Healthcare,8,0,0,0,1,0,55,1,1,2,0,1,12.863396618871732,0,1,1,99.4,1,High
TXN001026,CUST1078,2024-07-10,Cash Withdrawal,7172.1,USA,Low,Retail,Import/Export,18,0,1,0,0,1,70,1,1,2,1,4,8.878093197197527,1,0,2,99.6,1,High
TXN001027,CUST1250,2024-06-27,NEFT,2324.98,India,Low,Retail,IT Services,1,0,0,0,0,0,0,0,1,2,3,3,7.751896734589364,0,0,0,0.1,0,Low
TXN001028,CUST1293,2024-06-21,SWIFT,16434.26,Japan,Low,SME,Finance,4,0,0,0,0,0,15,0,1,3,5,0,9.707184305869749,0,0,0,0.2,0,Low
TXN001029,CUST1368,2024-09-15,Cash Deposit,3539.23,Australia,Low,Corporate,Retail Trade,4,0,0,0,0,0,0,0,1,0,0,6,8.171946975768659,0,0,0,0.2,0,Low
TXN001030,CUST1341,2024-06-15,Crypto Exchange,20939.61,India,Low,HNI,Real Estate,5,0,0,0,0,0,30,0,1,1,2,5,9.94944561485028,0,0,0,0.2,0,Low
TXN001031,CUST1209,2024-06-22,SWIFT,10986.08,Singapore,Low,HNI,Real Estate,1,0,0,0,0,0,15,0,1,1,5,5,9.304475316006856,0,0,0,0.1,0,Low
TXN001032,CUST1455,2024-11-26,Cash Withdrawal,834.13,India,Low,HNI,Healthcare,2,0,0,0,0,0,0,0,1,1,1,1,6.727587401355394,0,0,0,0.2,0,Low
TXN001033,CUST1292,2024-03-04,RTGS,82558.12,Australia,Low,SME,Finance,5,0,0,0,0,0,30,0,1,3,4,0,11.321269921743854,0,0,0,1.7,0,Low
TXN001034,CUST1489,2024-04-06,NEFT,276187.46,Somalia,High,Retail,Finance,10,0,0,0,0,0,65,1,0,2,3,0,12.528838737766579,0,1,0,99.5,1,High
TXN001035,CUST1296,2024-09-30,Crypto Exchange,119828.46,Singapore,Low,HNI,IT Services,3,0,0,0,0,0,15,0,1,1,2,3,11.693824844282364,0,1,0,2.2,0,Low
TXN001036,CUST1023,2024-06-23,Wire Transfer,3231.87,Germany,Low,HNI,Retail Trade,2,0,0,0,0,0,0,0,1,1,6,6,8.081125566586014,0,0,0,0.3,0,Low
TXN001037,CUST1440,2024-02-16,Cash Withdrawal,4529.87,India,Low,SME,Hospitality,1,0,0,0,0,0,20,0,1,3,1,2,8.4186692530174,1,0,0,1.4,0,Low
TXN001038,CUST1146,2024-02-15,Cash Withdrawal,12441.56,USA,Low,Corporate,Real Estate,3,0,0,0,0,0,15,0,1,0,1,5,9.42887813290312,0,0,0,0.2,0,Low
TXN001039,CUST1347,2024-06-15,NEFT,13382.26,USA,Low,Corporate,IT Services,1,0,0,0,0,0,15,0,1,0,3,3,9.50175995123973,0,0,0,0.1,0,Low
TXN001040,CUST1152,2024-03-13,Cash Withdrawal,21759.73,Germany,Low,HNI,IT Services,3,0,0,0,0,0,15,0,1,1,1,3,9.987862248201282,0,0,0,0.3,0,Low
TXN001041,CUST1482,2024-05-02,Cash Deposit,165265.21,Japan,Low,Retail,IT Services,5,0,0,0,0,0,30,0,1,2,0,3,12.015312846700327,0,1,0,14.5,0,Low
TXN001042,CUST1252,2024-02-01,Cash Withdrawal,6214.12,UK,Low,HNI,IT Services,4,0,0,0,0,0,20,0,1,1,1,3,8.734740311883915,1,0,0,3.2,0,Low
TXN001043,CUST1033,2024-11-20,SWIFT,2446.84,USA,Low,HNI,IT Services,1,0,0,0,0,0,0,0,1,1,5,3,7.802961282019069,0,0,0,0.1,0,Low
TXN001044,CUST1493,2024-10-11,Crypto Exchange,1023.54,Australia,Low,Retail,Real Estate,2,0,0,0,0,0,0,0,1,2,2,5,6.931999010352602,0,0,0,0.1,0,Low
TXN001045,CUST1208,2024-11-21,Crypto Exchange,2707.02,Singapore,Low,HNI,IT Services,2,0,0,0,0,0,0,0,1,1,2,3,7.903973019529265,0,0,0,0.1,0,Low
TXN001046,CUST1072,2024-05-05,Cash Deposit,7710.28,Singapore,Low,SME,Finance,4,0,0,0,0,0,20,0,1,3,0,0,8.950439470936121,1,0,0,3.6,0,Low
TXN001047,CUST1284,2024-08-25,Wire Transfer,119591.47,Japan,Low,HNI,IT Services,5,0,0,0,0,0,30,0,1,1,6,3,11.691845158650391,0,1,0,5.3,0,Low
TXN001048,CUST1497,2024-09-03,Wire Transfer,3727.84,UK,Low,Corporate,IT Services,5,0,0,0,0,0,15,0,1,0,6,3,8.22385247231273,0,0,0,0.6,0,Low
TXN001049,CUST1348,2024-11-19,Crypto Exchange,11335.36,USA,Low,HNI,Import/Export,5,0,0,0,0,0,30,0,1,1,2,4,9.335770538099858,0,0,0,0.2,0,Low
TXN001050,CUST1144,2024-09-30,RTGS,7905.91,Singapore,Low,Retail,Real Estate,1,0,0,0,0,0,20,0,1,2,4,5,8.975492339686685,1,0,0,0.4,0,Low
TXN001051,CUST1202,2024-10-11,Cash Deposit,48174.73,UK,Low,Retail,Retail Trade,4,0,0,0,0,0,15,0,1,2,0,6,10.782610646255462,0,0,0,0.3,0,Low
TXN001052,CUST1258,2024-11-21,Cash Withdrawal,200000.0,UK,Low,SME,Healthcare,4,1,0,0,0,0,20,0,1,3,1,1,12.206077645517674,0,1,0,0.9,0,Low
TXN001053,CUST1339,2024-08-23,Cash Deposit,3654.44,Singapore,Low,SME,Import/Export,3,0,0,0,0,0,0,0,1,3,0,4,8.203971747975359,0,0,0,0.3,0,Low
TXN001054,CUST1354,2024-11-07,Wire Transfer,455650.25,Germany,Low,Corporate,Healthcare,20,0,0,0,0,0,30,1,1,0,6,1,13.02948299325421,0,1,0,97.7,1,High
TXN001055,CUST1015,2024-06-29,Wire Transfer,219369.4,Germany,Low,HNI,Healthcare,10,0,0,0,0,1,45,1,1,1,6,1,12.298516904321453,0,1,1,99.5,1,High
TXN001056,CUST1098,2024-01-11,Cash Deposit,3888.74,Japan,Low,HNI,IT Services,3,0,0,0,0,0,0,0,1,1,0,3,8.266097596332457,0,0,0,0.4,0,Low
TXN001057,CUST1363,2024-11-10,Wire Transfer,38802.55,Australia,Low,SME,Real Estate,3,0,0,0,0,0,15,0,1,3,6,5,10.566267016271327,0,0,0,0.3,0,Low
